"Superkingdom","Kingdom","Phylum","Class","Order","Family","Genus","Species","COG_Name","COG_Category"
"Bacteria","Unknown","Cyanobacteria","Unknown","Chroococcales","Unknown","Synechocystis","Synechocystis sp. PCC 6803","Ribosomal protein S17","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","Streptomyces aureofaciens","Glutamate or tyrosine decarboxylase or a related PLP-dependent protein","Amino acid transport and metabolism"
"Eukaryota","Unknown","Unknown","Unknown","Dictyosteliida","Unknown","Dictyostelium","Dictyostelium discoideum","Tryptophan synthase alpha chain","Amino acid transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc","Leuconostoc citreum","Translation elongation factor EF-Tu, a GTPase","Translation, ribosomal structure and biogenesis"
"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae","Ribosomal protein L18","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus plantarum","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri","Predicted 2-oxoglutarate- and Fe(II)-dependent dioxygenase YbiX","General function prediction only"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Unknown","Unknown","Unknown","Unknown","",""
"Bacteria","Unknown","Firmicutes","Unknown","Unknown","Unknown","Unknown","Unknown","Ribosomal protein S11","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unknown","",""
"Bacteria","Unknown","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acidiphilium","Acidiphilium cryptum","Asparagine synthetase A","Amino acid transport and metabolism"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Saccharophagus","Saccharophagus degradans","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii","FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Actinobacteria","Actinobacteria","Actinomycetales","Frankiaceae","Frankia","Frankia alni","Chaperonin GroEL (HSP60 family)","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Cyanobacteria","Unknown","Chroococcales","Unknown","Cyanothece","Cyanothece sp. ATCC 51142","",""
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Unknown","Unknown","S-adenosylmethionine synthetase","Coenzyme transport and metabolism"
"Bacteria","Unknown","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Unknown","Preprotein translocase subunit SecB","Intracellular trafficking, secretion, and vesicular transport"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus","Actinobacillus pleuropneumoniae","Dihydroxyacid dehydratase/phosphogluconate dehydratase","Amino acid transport and metabolism;Carbohydrate transport and metabolism"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Unknown","Unknown","Unknown","Unknown","",""
"Bacteria","Unknown","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium rectale","Outer membrane murein-binding lipoprotein Lpp","Cell wall/membrane/envelope biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus","Pediococcus pentosaceus","Molecular chaperone DnaK (HSP70)","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Outer membrane protein (porin)","Cell wall/membrane/envelope biogenesis"
"Bacteria","Unknown","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Nitrobacter","Nitrobacter winogradskyi","Peptide chain release factor RF-3","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium fredii","Uncharacterized conserved protein YaiI, UPF0178 family","Function unknown"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus agalactiae","Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Unknown","Unknown","Unknown","Ribosomal protein L30/L7E","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus subtilis subsp. subtilis str. 168","Ribosomal protein L2","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Actinobacteria","Actinobacteria","Actinomycetales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","Phosphopantothenoylcysteine synthetase/decarboxylase","Coenzyme transport and metabolism"
"Bacteria","Unknown","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Carboxydothermus","Carboxydothermus hydrogenoformans","",""
"Bacteria","Unknown","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Chromobacterium","Chromobacterium violaceum","FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium perfringens","Chaperonin GroEL (HSP60 family)","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Firmicutes","Bacilli","Unknown","Unknown","Unknown","Unknown","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","Ribosomal protein S17","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Deinococcus-Thermus","Deinococci","Thermales","Thermaceae","Thermus","Thermus thermophilus","Ribosomal protein S16","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus salivarius","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Unknown","Exiguobacterium","Exiguobacterium sibiricum","Flagellar assembly factor FliW","Cell motility"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus reuteri","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Bacillaceae","Unknown","Unknown","Histidyl-tRNA synthetase","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","Ribosomal protein L32","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus amyloliquefaciens FZB42","Translation elongation factor EF-4, membrane-bound GTPase","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Aquificae","Aquificae","Aquificales","Aquificaceae","Aquifex","Aquifex aeolicus","Ribosomal protein S17","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Unknown","Unknown","Regulator of PEP synthase PpsR, kinase-PPPase family (combines ADP:protein kinase and phosphorylase activities)","Signal transduction mechanisms"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Unknown","Unknown","Unknown","FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Firmicutes","Bacilli","Unknown","Unknown","Unknown","Unknown","Outer membrane murein-binding lipoprotein Lpp","Cell wall/membrane/envelope biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus reuteri","Sucrose-6-phosphate hydrolase SacC, GH32 family","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Aquificae","Aquificae","Aquificales","Aquificaceae","Aquifex","Aquifex aeolicus","",""
"Bacteria","Unknown","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia pickettii","",""
"Bacteria","Unknown","Actinobacteria","Actinobacteria","Unknown","Unknown","Unknown","Unknown","Ribosomal protein S1","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis","Molecular chaperone GrpE (heat shock protein)","Posttranslational modification, protein turnover, chaperones"
"Archaea","Unknown","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Pyrococcus","Pyrococcus abyssi","Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins","Cell wall/membrane/envelope biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","",""
"Bacteria","Unknown","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Moorella","Moorella thermoacetica","",""
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Aliivibrio","Aliivibrio fischeri","Ribosomal protein S13","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","Streptomyces avermitilis","Molecular chaperone GrpE (heat shock protein)","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus","Pediococcus pentosaceus","",""
"Bacteria","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unknown","Ribosomal protein L11","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus salivarius","Ribosomal protein S3","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Proteobacteria","Betaproteobacteria","Unknown","Unknown","Unknown","Unknown","Beta-galactosidase/beta-glucuronidase","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Unknown","Unknown","Unknown","Unknown","3-phosphoglycerate kinase","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842","Molecular chaperone DnaK (HSP70)","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Unknown","Unknown","Unknown","Ribosomal protein L2","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc","Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus brevis","Outer membrane murein-binding lipoprotein Lpp","Cell wall/membrane/envelope biogenesis"
"Bacteria","Unknown","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Laribacter","Laribacter hongkongensis","Panthothenate synthetase","Coenzyme transport and metabolism"
"Bacteria","Unknown","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella petrii","Acyl-CoA dehydrogenase related to the alkylation response protein AidB","Lipid transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helveticus","Glutamate 5-kinase","Amino acid transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus","Pediococcus pentosaceus","Glutamyl-tRNA reductase","Coenzyme transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus plantarum","Ribosomal protein L21","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Proteobacteria","Unknown","Unknown","Unknown","Unknown","Unknown","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Unknown","Enolase","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Unknown","Unknown","Unknown","Candidatus Baumannia cicadellinicola","tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium tetani","FoF1-type ATP synthase, beta subunit","Energy production and conversion"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus reuteri","Malate/lactate dehydrogenase","Energy production and conversion"
"Eukaryota","Fungi","Ascomycota","Schizosaccharomycetes","Schizosaccharomycetales","Schizosaccharomycetaceae","Schizosaccharomyces","Schizosaccharomyces pombe","Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins","Cell wall/membrane/envelope biogenesis"
"Archaea","Unknown","Euryarchaeota","Halobacteria","Halobacteriales","Halobacteriaceae","Natronomonas","Natronomonas pharaonis","Translation initiation factor IF-1","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unknown","Ribosomal protein S10","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia","Escherichia coli","Molecular chaperone DnaK (HSP70)","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unknown","Serine kinase of the HPr protein, regulates carbohydrate metabolism","Signal transduction mechanisms"
"Bacteria","Unknown","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosospira","Nitrosospira multiformis","Enolase","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus reuteri","Ribosomal protein S28E/S33","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc","Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293","Beta-galactosidase/beta-glucuronidase","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus sakei subsp. sakei 23K","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Unknown","Unknown","Unknown","Unknown","Phosphotransferase system, HPr and related phosphotransfer proteins","Signal transduction mechanisms;Carbohydrate transport and metabolism"
"Bacteria","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Ribosomal protein L29","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Parvibaculum","Parvibaculum lavamentivorans","Enolase","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Proteobacteria","Unknown","Unknown","Unknown","Unknown","Unknown","Molybdenum cofactor biosynthesis enzyme","Coenzyme transport and metabolism"
